"entry_id";"configuration_resource_id";"resource_name";"HAC_resource_name";"group_id";"cluster_id";"node_id";"error_message";"event_date";"current_state";"aggeregated_failure_count";"failure_repetition";"error_rating";"dependency_factor"
703;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 14:58:56";"0";7;0;1;3
704;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 14:58:56";"0";10;2;1;3
705;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 14:58:56";"0";36;0;1;3
706;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 14:58:56";"0";7;0;1;3
707;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 14:58:56";"0";7;0;1;3
708;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 14:58:56";"0";19;0;1;3
709;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-08 14:58:56";"1";8;0;1;3
710;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 14:58:56";"0";9;0;1;3
711;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-08 14:58:56";"0";7;0;1;3
712;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-08 14:58:56";"0";7;0;1;3
713;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-08 14:58:56";"0";7;0;1;3
714;"C1G4A1B1";"backup lock server service";"rsc_DEV_ERS10";"C1G4A1";"cluster1";1;"not running";"2021-03-08 14:58:56";"0";3;0;1;3
715;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";8;0;1;3
716;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";10;0;1;3
717;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";8;0;1;3
718;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";9;0;1;3
719;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";8;0;1;3
720;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";11;0;1;3
721;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";8;0;1;3
722;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"1";9;0;1;3
723;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";8;0;1;3
724;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";37;0;1;3
725;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";10;0;1;3
726;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";8;0;1;3
727;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";20;0;1;3
728;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";8;0;1;3
729;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-08 15:01:08";"0";8;0;1;3
730;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:12:53";"0";9;0;1;3
731;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:13:14";"0";38;0;1;3
732;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:13:14";"0";10;1;1;3
733;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:20:48";"0";11;0;1;3
734;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:20:48";"0";39;0;1;3
735;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:20:49";"0";12;1;1;3
736;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:20:49";"0";40;1;1;3
737;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:20:51";"0";21;0;1;3
738;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:21:39";"0";13;2;1;3
739;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:21:39";"0";41;2;1;3
740;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:21:39";"0";22;1;1;3
741;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:24:59";"0";10;0;1;3
742;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:24:59";"0";13;0;1;3
743;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:24:59";"0";41;0;1;3
744;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:24:59";"0";22;0;1;3
745;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:25:02";"0";14;1;1;3
746;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:25:02";"0";11;1;1;3
747;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:25:02";"0";42;1;1;3
748;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:25:02";"0";23;1;1;3
749;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";8;0;1;3
750;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";10;0;1;3
751;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";8;0;1;3
752;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";8;0;1;3
753;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";9;0;1;3
754;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";11;0;1;3
755;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";8;0;1;3
756;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";15;2;1;3
757;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";12;2;1;3
758;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"1";9;0;1;3
759;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";43;2;1;3
760;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";8;0;1;3
761;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";24;2;1;3
762;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";8;0;1;3
763;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";8;0;1;3
764;"C1G4A1B1";"backup lock server service";"rsc_DEV_ERS10";"C1G4A1";"cluster1";1;"not running";"2021-03-08 15:26:39";"0";4;0;1;3
765;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:31:03";"0";25;0;1;3
766;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:41:32";"0";26;0;1;3
767;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-08 15:44:35";"1";10;0;1;3
768;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 15:51:16";"0";27;0;1;3
769;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 21:32:40";"0";0;0;1;3
770;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
771;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
772;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
773;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
774;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";1;0;1;3
775;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
776;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"1";0;0;1;3
777;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
778;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
779;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
780;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
781;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
782;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
783;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
784;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-08 21:37:54";"0";0;0;1;3
785;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 21:50:16";"0";2;0;1;3
786;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 21:50:24";"0";3;1;1;3
787;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:37:19";"0";4;0;1;3
788;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:37:22";"0";5;1;1;3
789;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
790;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
791;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
792;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";6;2;1;3
793;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
794;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
795;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
796;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
797;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"1";1;0;1;3
798;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
799;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
800;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
801;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
802;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
803;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";1;0;1;3
804;"C1G4A1B1";"backup lock server service";"rsc_DEV_ERS10";"C1G4A1";"cluster1";1;"not running";"2021-03-08 22:38:19";"0";0;0;1;3
805;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
806;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
807;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
808;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
809;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";7;0;1;3
810;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
811;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
812;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
813;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
814;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
815;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
816;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
817;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"1";2;0;1;3
818;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
819;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-08 22:40:48";"0";2;0;1;3
820;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
821;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
822;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
823;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
824;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
825;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";8;0;1;3
826;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
827;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"1";3;0;1;3
828;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
829;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
830;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
831;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
832;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
833;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
834;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";3;0;1;3
835;"C1G4A1B1";"backup lock server service";"rsc_DEV_ERS10";"C1G4A1";"cluster1";1;"not running";"2021-03-08 22:44:52";"0";1;0;1;3
836;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:57:12";"0";9;0;1;3
837;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 22:57:14";"0";10;1;1;3
838;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 23:03:31";"0";11;0;1;3
839;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-08 23:03:47";"0";12;1;1;3
840;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-08 23:03:47";"0";4;0;1;3
841;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-08 23:03:51";"1";4;0;1;3
842;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:20:07";"0";0;0;1;3
843;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:20:08";"0";1;1;1;3
844;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:20:11";"0";2;2;1;3
845;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-09 08:23:21";"0";0;0;1;3
846;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-09 08:23:21";"0";0;0;1;3
847;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-09 08:23:21";"0";0;0;1;3
848;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-09 08:23:21";"0";0;0;1;3
849;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:23:22";"0";0;0;1;3
850;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:23:22";"0";3;0;1;3
851;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-09 08:23:22";"0";0;0;1;3
852;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-09 08:23:22";"0";0;0;1;3
853;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:23:22";"0";0;0;1;3
854;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-09 08:23:22";"0";0;0;1;3
855;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-09 08:23:22";"0";0;0;1;3
856;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:23:22";"1";0;0;1;3
857;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:23:22";"0";0;0;1;3
858;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-09 08:23:22";"0";0;0;1;3
859;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-09 08:23:22";"0";0;0;1;3
860;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:33:45";"1";1;0;1;3
861;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-09 08:41:59";"0";1;0;1;3
862;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:45:49";"0";1;0;1;3
863;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:46:29";"0";2;1;1;3
864;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-09 08:46:29";"0";2;0;1;3
865;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 08:59:26";"0";3;0;1;3
866;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-09 08:59:29";"0";3;0;1;3
867;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 09:00:21";"0";4;1;1;3
868;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-09 09:00:21";"0";4;1;1;3
869;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 09:03:37";"0";4;0;1;3
870;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 09:03:37";"0";5;0;1;3
871;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-09 09:03:37";"0";5;0;1;3
872;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 09:03:40";"0";5;1;1;3
873;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 09:03:40";"0";6;1;1;3
874;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-09 09:03:40";"0";6;1;1;3
875;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-09 09:05:32";"0";1;0;1;3
876;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-09 09:05:32";"0";1;0;1;3
877;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-09 09:05:32";"0";1;0;1;3
878;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 09:05:32";"0";6;2;1;3
879;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-09 09:05:32";"0";1;0;1;3
880;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 09:05:32";"0";1;0;1;3
881;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 09:05:32";"0";1;0;1;3
882;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-09 09:05:32";"0";7;2;1;3
883;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-09 09:05:32";"0";1;0;1;3
884;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-09 09:05:32";"1";2;0;1;3
